0,0.4208639898896666
1,1.0318835696709499
2,0.13040260163129183
3,0.416101752815792
4,0.06276913945145514
5,0.2604527897051626
6,1.0653266302864743
7,0.3999132796354898
8,0.42488628912459503
9,0.073221600442223
10,0.7788440344892682
11,0.48090479248398593
12,3.1662961779893104
13,0.13517136007538103
14,0.9911063979429706
15,0.5343190754793641
16,0.6876360536196762
17,1.1715115568117145
18,0.7491057610982774
19,0.3061493940163866
20,1.1401426544049467
21,0.46050437422427126
22,2.456062692069534
23,0.012487224889989375
24,0.18141741576822554
25,0.4586567601244191
26,2.648654975378037
27,0.821226080333553
28,2.556685790926582
29,0.24363854986923186
30,0.5043634472248774
31,0.3850646131081359
32,0.9383836320463205
33,1.616050759082904
34,0.43180696985083483
35,1.1301796644644162
36,0.6184884500435972
37,0.9492451371761735
38,0.2790196240640298
39,0.04961568366899823
40,0.4088031337781835
41,0.40874717439232083
42,0.4494033466793825
43,0.5457447979822463
44,0.09515858152409562
45,2.485084847074356
46,0.3141759719532281
47,0.31898964997233353
48,0.3597208152016496
49,0.7054846837608482
50,0.06346474891023993
51,0.42937800298606177
52,4.017271867379598
53,3.1172618083666186
54,0.6683680435620208
55,0.3023678887161766
56,0.5161684120377931
57,0.8728467252105423
58,3.2901738831775567
59,0.6327958196166577
60,0.6949470960125295
61,0.9389851261636534
62,0.6786171771585701
63,1.1844784492256475
64,1.1247511965155452
65,1.528933156980566
66,0.5495519489108373
67,0.11264678366504452
68,0.7486877476719411
69,0.3382404261243344
70,0.02201321124030827
71,0.24888081378405777
72,0.7513425827880821
73,1.0860594866107964
74,0.5737882396971098
75,0.9487210483143668
76,0.11314673647905019
77,0.19045611347164626
78,0.11095763295897319
79,2.154792746756326
80,0.04469946239058881
81,1.6797668367622791
82,0.3831425877414263
83,0.14889949673181568
84,1.4946909373332815
85,2.534502933258616
86,0.7108279701771155
87,0.7458977301489557
88,0.1608921688737837
89,2.776531908792427
90,0.3950574724087289
91,0.30996119432011837
92,1.1826165765250298
93,0.6329748525886519
94,5.651269831977361
95,0.29277569947851145
96,0.030482805513611294
97,0.34845088960007026
98,0.4865161356865777
99,0.6856973857630049
